personID,traj
46,"['4','9','18','10','11','0','2','1.5','3.5','3','5','1.5','0']"
47,"['1','6','1','5','3','0','3.5','4','1','3','3.5','1.5','0']"
48,"['5','18','6','5','15','0','2.5','1','5.5','4','5','4.5','0']"
49,"['15','13','17','7','11','0','6.5','1.5','3','5.5','5.5','2.5','0']"
50,"['5','8','11','5','7','0','2.5','5.5','5.5','2.5','2','6.5','0']"
51,"['10','17','2','4','19','0','6.5','5','5.5','5.5','1.5','1.5','0']"
52,"['16','14','7','16','3','0','5','4','6.5','4.5','6','1.5','0']"
53,"['19','18','14','12','18','0','3','3','6.5','1.5','4','3','0']"
54,"['2','15','16','3','10','0','3.5','3.5','5','6','3.5','2.5','0']"
55,"['2','12','2','18','11','0','6.5','1.5','5.5','2.5','4','6','0']"
56,"['11','2','17','14','12','0','5','4.5','1','4','2.5','3','0']"
57,"['19','10','4','9','3','0','6.5','1','2','5.5','1','4','0']"
58,"['8','6','4','5','16','0','5.5','3','1','1.5','2.5','1.5','0']"
59,"['7','17','13','3','5','0','4.5','1.5','6.5','1','1.5','3.5','0']"
60,"['3','1','12','5','6','0','2.5','6.5','1.5','5.5','4.5','1','0']"
61,"['19','3','11','7','14','0','5','6.5','5.5','3.5','2','5','0']"
62,"['11','3','1','13','13','0','6','3','3','4.5','2.5','5','0']"
63,"['9','7','13','4','7','0','4','6.5','5','5.5','4','3','0']"
64,"['1','4','3','1','17','0','4','4.5','5.5','2.5','4','5','0']"
65,"['16','7','6','10','19','0','1','4','2.5','2.5','5.5','1','0']"
66,"['13','17','11','3','19','0','2.5','3','1','5','4.5','3.5','0']"
67,"['5','10','1','11','1','0','1','4.5','3','2','1','2','0']"
68,"['10','13','18','2','19','0','1','5','2.5','2','1.5','3.5','0']"
69,"['14','2','19','15','15','0','6','4.5','2','6.5','3.5','4.5','0']"
70,"['5','8','7','11','16','0','6','3','2.5','1.5','6','1.5','0']"
71,"['3','18','17','11','9','0','2.5','4.5','6','4.5','2','6.5','0']"
72,"['8','13','5','19','3','0','1','4','3.5','2','3','1.5','0']"
73,"['19','18','19','1','9','0','1','6','1.5','5','3.5','4.5','0']"
74,"['16','15','12','13','5','0','4','5.5','5','5.5','3.5','2','0']"
75,"['19','13','18','19','9','0','1.5','4.5','2.5','2','6','4','0']"
76,"['6','16','7','11','12','0','4','3.5','1','2','3.5','4.5','0']"
77,"['6','2','12','17','15','0','1','2.5','6','4','3.5','4.5','0']"
78,"['9','5','15','10','6','0','5.5','5','1','6.5','5','5.5','0']"
79,"['3','15','4','2','12','0','1','4','2.5','4','1.5','1.5','0']"
80,"['3','2','15','1','11','0','4','6','4.5','3.5','3.5','4','0']"
81,"['8','4','9','14','5','0','1.5','4','1.5','3','2.5','1.5','0']"
82,"['9','7','3','10','2','0','1.5','4.5','6.5','3.5','3.5','6.5','0']"
83,"['14','4','12','19','16','0','6','2','6','2.5','5.5','5','0']"
84,"['16','17','8','10','8','0','4.5','5.5','6','1','5.5','3','0']"
85,"['6','9','2','13','14','0','6','2.5','3.5','6.5','4','4','0']"
86,"['13','2','3','8','17','0','3.5','6','3.5','1','5','4.5','0']"
87,"['4','14','18','5','13','0','1','6','6.5','2','3','4','0']"
88,"['17','8','1','3','6','0','2.5','4','1.5','4.5','2','4','0']"
89,"['13','14','8','3','3','0','6.5','6','2','1.5','6.5','1','0']"
90,"['13','4','1','11','16','0','3.5','2.5','1','6.5','1','4','0']"
91,"['19','3','12','14','17','0','4','3','6','3.5','2.5','5.5','0']"
92,"['10','17','6','8','10','0','5.5','4.5','1.5','2','4.5','5','0']"
93,"['3','3','4','13','3','0','6','2','1','1.5','5.5','6.5','0']"
94,"['1','15','14','11','14','0','1.5','4.5','6','4.5','3.5','6.5','0']"
95,"['15','2','7','16','7','0','2.5','4.5','6','5','2','2.5','0']"
96,"['8','9','8','4','11','0','1.5','5.5','4.5','4.5','2','3.5','0']"
97,"['6','9','5','8','13','0','2.5','5.5','2.5','3','6','6.5','0']"
98,"['7','16','3','4','10','0','2','4.5','3.5','5','4.5','4.5','0']"
99,"['10','19','19','7','9','0','5.5','3.5','2','2.5','4.5','6','0']"
100,"['5','5','8','14','17','0','5','6','1.5','2.5','2.5','6','0']"
